Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
57	:	1596160447.790	    66.513	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAW179AYF_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAW179AYF_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAW179AYF_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAW179AYF_ses-1//ls-Lar.stderr
62	:	1596160500.237	    48.693	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY238DFL_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY238DFL_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY238DFL_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY238DFL_ses-1//ls-Lar.stderr
59	:	1596160480.295	    83.248	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX277ATU_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX277ATU_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX277ATU_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX277ATU_ses-1//ls-Lar.stderr
52	:	1596160367.540	   253.824	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAV610EY3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAV610EY3_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAV610EY3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAV610EY3_ses-1//ls-Lar.stderr
61	:	1596160497.627	   126.514	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX358NB5_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX358NB5_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX358NB5_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX358NB5_ses-1//ls-Lar.stderr
65	:	1596160554.247	    75.602	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA507GCT_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA507GCT_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA507GCT_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA507GCT_ses-1//ls-Lar.stderr
63	:	1596160505.967	   139.141	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY283AU1_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY283AU1_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY283AU1_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY283AU1_ses-1//ls-Lar.stderr
66	:	1596160565.995	    82.187	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA521RA8_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA521RA8_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA521RA8_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA521RA8_ses-1//ls-Lar.stderr
58	:	1596160464.832	   220.589	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX272ZJL_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX272ZJL_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX272ZJL_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX272ZJL_ses-1//ls-Lar.stderr
70	:	1596160648.181	    37.937	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC580HR5_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC580HR5_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC580HR5_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC580HR5_ses-1//ls-Lar.stderr
68	:	1596160624.146	    63.683	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBB854DRN_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBB854DRN_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBB854DRN_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBB854DRN_ses-1//ls-Lar.stderr
60	:	1596160486.519	   202.129	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX283MAK_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX283MAK_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX283MAK_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAX283MAK_ses-1//ls-Lar.stderr
72	:	1596160685.436	    53.074	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE091BGD_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE091BGD_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE091BGD_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE091BGD_ses-1//ls-Lar.stderr
71	:	1596160650.019	   109.849	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC734UVY_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC734UVY_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC734UVY_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC734UVY_ses-1//ls-Lar.stderr
69	:	1596160630.463	   133.039	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC240LNC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC240LNC_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC240LNC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBC240LNC_ses-1//ls-Lar.stderr
64	:	1596160514.313	   266.276	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY461TZZ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY461TZZ_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY461TZZ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARAY461TZZ_ses-1//ls-Lar.stderr
74	:	1596160688.648	   163.963	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE641DGZ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE641DGZ_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE641DGZ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE641DGZ_ses-1//ls-Lar.stderr
73	:	1596160686.131	   176.336	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE123PWH_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE123PWH_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE123PWH_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBE123PWH_ses-1//ls-Lar.stderr
67	:	1596160621.379	   271.673	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA680RFY_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA680RFY_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA680RFY_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBA680RFY_ses-1//ls-Lar.stderr
80	:	1596160854.458	    59.100	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG702FED_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG702FED_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG702FED_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG702FED_ses-1//ls-Lar.stderr
76	:	1596160749.038	   227.957	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF805EHN_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF805EHN_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF805EHN_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF805EHN_ses-1//ls-Lar.stderr
75	:	1596160698.262	   320.694	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF176LPM_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF176LPM_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF176LPM_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF176LPM_ses-1//ls-Lar.stderr
82	:	1596160893.869	   140.911	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH133TK6_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH133TK6_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH133TK6_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH133TK6_ses-1//ls-Lar.stderr
78	:	1596160763.751	   277.472	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG188RA5_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG188RA5_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG188RA5_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG188RA5_ses-1//ls-Lar.stderr
84	:	1596160978.224	    67.821	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH992ARB_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH992ARB_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH992ARB_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH992ARB_ses-1//ls-Lar.stderr
77	:	1596160762.734	   283.927	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF851NH6_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF851NH6_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF851NH6_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBF851NH6_ses-1//ls-Lar.stderr
79	:	1596160781.210	   292.338	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG574KF4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG574KF4_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG574KF4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG574KF4_ses-1//ls-Lar.stderr
81	:	1596160869.597	   218.050	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG831VK4_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG831VK4_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG831VK4_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBG831VK4_ses-1//ls-Lar.stderr
83	:	1596160914.178	   221.533	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH228RDW_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH228RDW_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH228RDW_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBH228RDW_ses-1//ls-Lar.stderr
90	:	1596161087.646	    74.032	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK669XJQ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK669XJQ_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK669XJQ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK669XJQ_ses-1//ls-Lar.stderr
85	:	1596161019.978	   157.916	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBJ159HXB_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBJ159HXB_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBJ159HXB_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBJ159HXB_ses-1//ls-Lar.stderr
88	:	1596161046.052	   150.157	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK106KRH_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK106KRH_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK106KRH_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK106KRH_ses-1//ls-Lar.stderr
89	:	1596161046.674	   149.943	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK638HLZ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK638HLZ_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK638HLZ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK638HLZ_ses-1//ls-Lar.stderr
91	:	1596161089.074	   148.800	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL042LWN_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL042LWN_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL042LWN_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL042LWN_ses-1//ls-Lar.stderr
87	:	1596161041.232	   210.380	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK082PDD_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK082PDD_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK082PDD_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBK082PDD_ses-1//ls-Lar.stderr
92	:	1596161136.130	   144.850	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL214YLX_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL214YLX_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL214YLX_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL214YLX_ses-1//ls-Lar.stderr
86	:	1596161034.785	   253.674	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBJ482HJL_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBJ482HJL_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBJ482HJL_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBJ482HJL_ses-1//ls-Lar.stderr
96	:	1596161200.471	    95.676	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM213BEA_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM213BEA_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM213BEA_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM213BEA_ses-1//ls-Lar.stderr
98	:	1596161260.400	    38.368	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN100LCD_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN100LCD_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN100LCD_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN100LCD_ses-1//ls-Lar.stderr
93	:	1596161161.688	   171.186	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL444FBA_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL444FBA_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL444FBA_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL444FBA_ses-1//ls-Lar.stderr
94	:	1596161195.670	   185.824	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL935ZUA_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL935ZUA_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL935ZUA_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBL935ZUA_ses-1//ls-Lar.stderr
99	:	1596161281.799	    99.763	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN365EV3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN365EV3_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN365EV3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN365EV3_ses-1//ls-Lar.stderr
95	:	1596161196.215	   228.091	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM173BJG_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM173BJG_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM173BJG_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM173BJG_ses-1//ls-Lar.stderr
100	:	1596161288.881	   142.713	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN620TT7_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN620TT7_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN620TT7_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBN620TT7_ses-1//ls-Lar.stderr
106	:	1596161424.720	    14.078	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU112XZE_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU112XZE_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU112XZE_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU112XZE_ses-1//ls-Lar.stderr
105	:	1596161381.577	   109.604	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU098PJT_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU098PJT_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU098PJT_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU098PJT_ses-1//ls-Lar.stderr
97	:	1596161251.612	   294.648	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM433VER_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM433VER_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM433VER_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBM433VER_ses-1//ls-Lar.stderr
101	:	1596161296.564	   257.249	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBR128UFP_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBR128UFP_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBR128UFP_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBR128UFP_ses-1//ls-Lar.stderr
107	:	1596161431.691	   123.006	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU532YXZ_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU532YXZ_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU532YXZ_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU532YXZ_ses-1//ls-Lar.stderr
102	:	1596161298.778	   258.469	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBR740NKV_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBR740NKV_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBR740NKV_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBR740NKV_ses-1//ls-Lar.stderr
108	:	1596161438.814	   124.315	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU607ZZ3_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU607ZZ3_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU607ZZ3_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBU607ZZ3_ses-1//ls-Lar.stderr
103	:	1596161337.362	   230.595	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBT607PZL_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBT607PZL_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBT607PZL_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBT607PZL_ses-1//ls-Lar.stderr
104	:	1596161381.562	   190.483	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBT640EBN_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBT640EBN_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBT640EBN_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBT640EBN_ses-1//ls-Lar.stderr
113	:	1596161558.408	    55.025	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBV364MBC_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBV364MBC_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBV364MBC_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBV364MBC_ses-1//ls-Lar.stderr
112	:	1596161554.815	    62.092	0	0	0	0	mkdir -p data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBV167RMU_ses-1/; datalad ls -Lar s3://fcp-indi/data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBV167RMU_ses-1/ >data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBV167RMU_ses-1//ls-Lar 2>data/Projects/HBN/CPAC_preprocessed_Derivatives/sub-NDARBV167RMU_ses-1//ls-Lar.stderr
